time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-09T20:54:57.270Z,19.4033337,24.7174988,0.23,1.91,ml,20,35,0.01152,0.1,hv,hv70805931,2019-02-09T21:00:39.690Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.18,0.17,8,automatic,hv,hv
2019-02-07T13:34:51.820Z,19.4058342,24.7174988,-0.2,1.71,md,19,54,0.01186,0.1,hv,hv70802681,2019-02-07T13:37:53.720Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.21,0.33,16,automatic,hv,hv
2019-02-08T07:17:59.880Z,19.4020004,24.7178345,0.41,1.76,ml,20,47,0.0104,0.14,hv,hv70803741,2019-02-08T07:23:42.440Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.23,0.17,11,automatic,hv,hv
2019-02-06T23:55:25.940Z,19.4026667,24.7183333,0.5,1.93,ml,28,28,0.01049,0.08,hv,hv70801576,2019-02-07T00:32:27.100Z,"5km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.239,16,reviewed,hv,hv
2019-02-09T07:59:18.660Z,19.4123325,24.7189941,-0.8,2.89,md,41,26,0.006051,0.25,hv,hv70805326,2019-02-09T08:17:24.370Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.21,0.13,25,automatic,hv,hv
2019-02-03T17:26:39.190Z,19.421,24.7195,0.21,2.25,ml,25,61,0.004645,0.11,hv,hv70796421,2019-02-04T18:51:25.130Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.12,0.075,13,reviewed,hv,hv
2019-02-03T18:58:56.720Z,19.4213333,24.72,-0.05,1.5,ml,15,125,0.004102,0.07,hv,hv70796521,2019-02-04T19:07:16.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.33,0.23,0.085,3,reviewed,hv,hv
2019-02-09T08:14:16.900Z,19.4134998,24.7206726,0.83,1.77,ml,17,55,0.006116,0.14,hv,hv70805331,2019-02-09T08:20:02.830Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.29,0.71,3,automatic,hv,hv
2019-02-08T23:44:24.760Z,19.4111667,24.7233333,0.79,1.58,ml,20,47,0.009536,0.06,hv,hv70804716,2019-02-09T00:50:45.430Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.19,0.174,12,reviewed,hv,hv
2019-02-08T23:44:24.770Z,19.4111671,24.7243347,0.23,1.9,ml,18,44,0.01025,0.11,hv,hv70804721,2019-02-08T23:50:16.750Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.24,0.45,11,automatic,hv,hv
2019-02-06T08:22:04.760Z,19.307,24.7886667,5.91,0.78,md,16,102,0.02855,0.08,hv,hv70800306,2019-02-06T20:11:15.860Z,"13km SSE of Volcano, Hawaii",earthquake,0.35,1.14,0.006,4,reviewed,hv,hv
2019-02-05T18:05:18.240Z,19.338,24.8025,5.54,2.23,ml,44,77,0.03944,0.1,hv,hv70799191,2019-02-05T20:39:19.850Z,"11km SSE of Volcano, Hawaii",earthquake,0.26,0.6,0.18,33,reviewed,hv,hv
2019-02-06T00:23:09.070Z,19.3286667,24.8040009,0.4,1.91,md,45,87,0.04851,0.22,hv,hv70799761,2019-02-06T00:26:23.160Z,"12km SSE of Volcano, Hawaii",earthquake,0.34,0.22,0.18,27,automatic,hv,hv
2019-02-08T19:33:26.050Z,19.3306675,24.80867,3.06,1.94,ml,48,86,0.04858,0.17,hv,hv70804381,2019-02-08T19:39:06.240Z,"12km SSE of Volcano, Hawaii",earthquake,0.33,0.9,3.23,8,automatic,hv,hv
2019-02-04T16:49:32.580Z,19.3388329,24.8193359,3.49,1.83,ml,45,79,0.0418,0.18,hv,hv70797646,2019-02-04T16:55:15.800Z,"11km SSE of Volcano, Hawaii",earthquake,0.36,1.17,0.2,6,automatic,hv,hv
2019-02-03T19:57:20.100Z,19.3248333,24.8245,6.86,0.89,md,22,96,0.05464,0.06,hv,hv70796576,2019-02-05T01:08:33.790Z,"13km SSE of Volcano, Hawaii",earthquake,0.36,1.1,0.141,9,reviewed,hv,hv
2019-02-07T13:34:12.250Z,19.3375,24.8286667,6.74,0.8,md,18,88,0.04177,0.09,hv,hv70802676,2019-02-07T20:46:43.950Z,"12km SE of Volcano, Hawaii",earthquake,0.4,0.99,0.064,6,reviewed,hv,hv
2019-02-08T23:36:44.930Z,18.867,24.8356667,31.95,1.97,md,47,266,0.4021,0.11,hv,hv70804711,2019-02-09T03:13:49.720Z,"51km SE of Pahala, Hawaii",earthquake,0.78,2.46,0.096,22,reviewed,hv,hv
2019-02-05T04:22:08.720Z,19.3498325,24.8386688,3.99,1.76,ml,46,94,0.0304,0.22,hv,hv70798371,2019-02-05T05:14:28.781Z,"12km SE of Volcano, Hawaii",earthquake,0.43,1.42,0.12,6,automatic,hv,hv
2019-02-03T11:49:22.680Z,19.32,24.8566667,11.62,1.08,md,8,295,0.08594,0.04,hv,hv70796161,2019-02-04T18:25:03.830Z,"15km SE of Volcano, Hawaii",earthquake,2.58,31.61,0.037,5,reviewed,hv,hv
2019-02-07T03:14:16.720Z,19.3398342,24.8608398,4.02,1.74,ml,42,117,0.04663,0.26,hv,hv70801941,2019-02-07T03:19:57.180Z,"14km SE of Volcano, Hawaii",earthquake,0.52,1.89,0.23,4,automatic,hv,hv
2019-02-07T03:10:44.290Z,19.3314991,24.864502,4.45,1.88,ml,44,119,0.0458,0.17,hv,hv70801936,2019-02-07T03:16:25.160Z,"15km SE of Volcano, Hawaii",earthquake,0.42,1.1,0.22,5,automatic,hv,hv
2019-02-06T08:22:40.180Z,19.6285,24.901,10.78,2.27,ml,47,69,0.07639,0.14,hv,hv70800311,2019-02-06T20:24:25.840Z,"5km WNW of Kurtistown, Hawaii",earthquake,0.29,0.54,0.183,22,reviewed,hv,hv
2019-02-07T19:43:04.130Z,19.3551667,25.0106667,2.68,2.13,ml,46,197,0.07933,0.14,hv,hv70803011,2019-02-08T00:56:31.970Z,"14km SSW of Leilani Estates, Hawaii",earthquake,0.52,0.8,0.124,26,reviewed,hv,hv
2019-02-10T02:49:10.100Z,19.3626671,25.0638275,-0.5,1.81,md,35,224,0.09407,0.31,hv,hv70806136,2019-02-10T02:52:31.030Z,"11km S of Leilani Estates, Hawaii",earthquake,1.91,0.55,0.21,20,automatic,hv,hv
2019-02-09T20:41:43.360Z,58.2398,25.0768,11.5,1.5,ml,,,,0.82,ak,ak0191uhnfma,2019-02-09T20:46:00.541Z,"95km NW of Larsen Bay, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-08T23:03:15.087Z,57.5036,25.3775,46.1,1.5,ml,,,,0.29,ak,ak0191svo247,2019-02-08T23:54:42.495Z,"38km W of Larsen Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-02-04T19:55:49.099Z,58.0209,25.621,82.7,2.1,ml,,,,0.63,ak,ak0191m7g9ze,2019-02-04T20:00:52.785Z,"58km NNW of Larsen Bay, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-03T14:57:31.736Z,58.3866,25.6962,0,2.1,ml,,,,0.58,ak,ak0191kgy5it,2019-02-03T15:07:16.843Z,"96km NNW of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T08:45:15.316Z,59.6067,26.0362,174.5,2.5,ml,,,,0.8,ak,ak0191pbwzlh,2019-02-06T08:50:06.997Z,"56km ESE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T13:58:29.696Z,59.1992,26.2267,97.7,1.4,ml,,,,0.23,ak,ak0191peyyyh,2019-02-06T14:01:14.188Z,"89km SE of Old Iliamna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2019-02-03T20:29:40.334Z,58.9356,26.2596,55.2,1.6,ml,,,,1.27,ak,ak0191kkcrrd,2019-02-03T20:34:05.726Z,"112km SE of Old Iliamna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-05T04:43:17.365Z,65.3338,26.3945,5.9,2.3,ml,,,,1.07,ak,ak0191nlzhbn,2019-02-05T04:56:16.046Z,"73km WNW of Tanana, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-08T06:46:12.405Z,59.5586,26.5549,129.3,2.2,ml,,,,0.54,ak,ak0191slt0tn,2019-02-08T06:57:55.095Z,"85km ESE of Old Iliamna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-06T09:46:16.540Z,65.4044,26.5619,0,1.7,ml,,,,0.36,ak,ak0191pcimxi,2019-02-06T09:57:47.080Z,"68km WNW of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-05T13:55:31.184Z,59.0268,26.5955,9.1,3,ml,,,,0.9,ak,ak0191nrezbq,2019-02-05T16:28:45.747Z,"117km SE of Old Iliamna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-04T16:51:39.624Z,59.4284,26.6641,105.2,2.5,ml,,,,0.62,ak,ak0191m5n3ir,2019-02-05T16:30:32.550Z,"93km WSW of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-08T23:04:19.844Z,65.4554,26.6685,5.8,2.8,ml,,,,0.79,ak,ak0191svoeob,2019-02-08T23:21:58.040Z,"66km WNW of Tanana, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-03T15:46:44.056Z,59.8803,26.7096,128.5,2.1,ml,,,,0.57,ak,ak0191khh98w,2019-02-03T16:24:58.040Z,"73km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-05T13:16:41.416Z,59.8902,26.7366,116.2,2.4,ml,,,,0.63,ak,ak0191nr6n9u,2019-02-05T14:05:25.040Z,"72km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-06T07:43:16.052Z,58.9844,26.8725,17.4,1.8,ml,,,,0.45,ak,ak0191pbb4j9,2019-02-06T07:53:42.076Z,"114km SW of Anchor Point, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-06T00:01:44.650Z,59.7785,26.8935,100.3,2,ml,,,,0.76,ak,ak0191p6w5df,2019-02-06T00:14:30.079Z,"71km W of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-09T21:19:07.666Z,59.9033,26.8983,120.5,1.9,ml,,,,0.5,ak,ak0191ui433d,2019-02-09T21:27:09.611Z,"67km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-05T01:50:03.903Z,60.2192,26.9161,135.1,2.3,ml,,,,0.46,ak,ak0191nk8ngp,2019-02-05T02:01:57.256Z,"35km SSW of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-08T04:13:17.892Z,58.9638,26.9412,65,1.8,ml,,,,0.32,ak,ak0191skf3d9,2019-02-08T04:16:33.282Z,"114km SW of Homer, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-02-07T13:11:50.918Z,59.7654,26.9456,95.9,1.9,ml,,,,0.79,ak,ak0191r28aj7,2019-02-07T13:17:47.989Z,"68km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T08:05:12.547Z,60.0097,26.9499,116.1,2.2,ml,,,,0.87,ak,ak0191no525l,2019-02-05T08:10:02.244Z,"55km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T23:34:17.392Z,59.0703,26.9528,72.3,1.9,ml,,,,0.39,ak,ak0191pks4vf,2019-02-06T23:37:42.080Z,"104km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-09T16:45:14.234Z,60.2955,26.9615,128.2,2.2,ml,,,,0.66,ak,ak0191ufahrt,2019-02-09T16:55:26.067Z,"26km SW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T07:54:47.655Z,59.9459,26.9762,120.9,2,ml,,,,0.53,ak,ak0191pbdjvh,2019-02-06T07:59:34.117Z,"62km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T16:41:39.030Z,60.4591,26.9843,122.2,1.7,ml,,,,0.43,ak,ak0191r46ztb,2019-02-07T16:44:34.779Z,"15km W of Redoubt Volcano, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-06T17:36:29.802Z,59.4774,27.1049,75.1,2.5,ml,,,,0.49,ak,ak0191ph7zms,2019-02-06T17:39:44.561Z,"68km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-04T02:24:20.433Z,59.8451,27.1121,102.1,1.7,ml,,,,0.47,ak,ak0191lx57mu,2019-02-04T19:56:00.769Z,"59km W of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-02-06T11:51:59.050Z,59.9197,27.1123,141.1,1.9,ml,,,,0.41,ak,ak0191pdqo01,2019-02-06T11:55:54.836Z,"61km WNW of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2019-02-04T08:04:07.910Z,59.8264,27.1198,103.2,1.9,ml,,,,0.28,ak,ak0191m0lhlj,2019-02-04T08:06:56.410Z,"59km W of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-07T23:24:51.647Z,60.0519,27.1306,130.7,2.2,ml,,,,0.65,ak,ak0191r89eur,2019-02-07T23:35:43.545Z,"48km S of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-09T02:42:16.665Z,60.0207,27.14,116.1,1.9,ml,,,,0.69,ak,ak0191u6xsaf,2019-02-09T02:47:48.776Z,"52km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-08T07:54:59.948Z,63.1701,27.1902,5.5,2,ml,,,,0.75,ak,ak0191smg9qw,2019-02-08T08:06:52.792Z,"142km E of McGrath, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T20:52:10.952Z,59.7769,27.1986,101.6,1.8,ml,,,,0.66,ak,ak0191pj3oi4,2019-02-06T20:57:08.430Z,"54km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-04T21:26:52.162Z,59.8067,27.3018,85.4,1.3,ml,,,,0.31,ak,ak0191m8gwvt,2019-02-05T01:31:23.723Z,"48km W of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-02-08T07:49:18.392Z,59.9483,27.3854,98.4,2.3,ml,,,,0.69,ak,ak0191smf3zl,2019-02-08T08:44:39.040Z,"47km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-08T05:03:11.182Z,59.4129,27.3863,67.2,1.7,ml,,,,0.77,ak,ak0191skyd9l,2019-02-08T05:09:05.202Z,"59km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-03T10:20:10.364Z,59.3642,27.4532,50.5,1.9,ml,,,,0.59,ak,ak0191kecfyj,2019-02-03T10:30:03.742Z,"61km SW of Anchor Point, Alaska",earthquake,,2.6,,,automatic,ak,ak
2019-02-03T23:30:48.379Z,60.1209,27.4957,97,2.1,ml,,,,0.55,ak,ak0191km5b7l,2019-02-03T23:39:42.954Z,"42km SSE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-07T19:24:18.034Z,60.2698,27.4977,93.9,2,ml,,,,0.79,ak,ak0191r5vlpm,2019-02-07T19:28:41.978Z,"27km SSE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T13:11:15.598Z,59.8079,27.5397,76.7,1.6,ml,,,,0.43,ak,ak0191peov7r,2019-02-06T13:16:24.082Z,"35km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-08T18:26:16.795Z,58.9976,27.5701,45.7,2.2,ml,,,,0.51,ak,ak0191ssty0z,2019-02-08T18:33:32.465Z,"87km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-04T18:10:18.492Z,60.1208,27.5703,86.9,2.3,ml,,,,0.56,ak,ak0191m6l4q4,2019-02-04T18:20:51.366Z,"44km SSE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T07:17:25.664Z,59.6347,27.5781,51,1.8,ml,,,,0.6,ak,ak0191nnm87n,2019-02-05T07:20:30.616Z,"36km WSW of Anchor Point, Alaska",earthquake,,2.4,,,automatic,ak,ak
2019-02-07T19:16:54.897Z,60.1585,27.6165,24.5,2,ml,,,,1.53,ak,ak0191r5tyz6,2019-02-07T19:24:30.657Z,"41km SSE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-08T13:07:42.436Z,60.153,27.6408,89.9,1.6,ml,,,,0.75,ak,ak0191spqrez,2019-02-08T13:11:47.821Z,"42km SSE of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-06T02:20:17.560Z,61.0592,27.6617,116.7,2.3,ml,,,,0.6,ak,ak0191p8713t,2019-02-06T02:32:43.396Z,"67km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T21:55:32.502Z,59.975,27.6803,70.6,1.7,ml,,,,0.7,ak,ak0191nw6gde,2019-02-05T21:59:36.212Z,"35km NW of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-06T21:23:35.197Z,59.4691,27.687,71.5,1.7,ml,,,,0.37,ak,ak0191pjiy5r,2019-02-06T21:27:36.566Z,"43km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-05T20:35:00.269Z,60.2535,27.7893,47.7,2.3,ml,,,,1.22,ak,ak0191nvgnz9,2019-02-05T20:40:54.039Z,"39km SE of Redoubt Volcano, Alaska",earthquake,,5.4,,,automatic,ak,ak
2019-02-07T03:04:57.403Z,61.1853,27.7895,102.9,1.8,ml,,,,0.52,ak,ak0191qw8gvi,2019-02-07T03:09:55.905Z,"74km NW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-08T01:05:28.409Z,59.8716,27.7924,81.3,1.7,ml,,,,0.49,ak,ak0191sil3n5,2019-02-08T01:10:18.539Z,"23km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-04T19:42:56.396Z,59.8497,27.8094,91.2,2.4,ml,,,,0.75,ak,ak0191m7diam,2019-02-04T19:52:49.688Z,"21km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-08T22:35:44.665Z,61.8981,27.8167,0,1.7,ml,,,,0.92,ak,ak0191sv9o2g,2019-02-08T22:46:09.331Z,"114km W of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-04T18:06:46.309Z,59.6743,27.8449,66.2,2.1,ml,,,,0.61,ak,ak0191m6kbs4,2019-02-04T18:10:06.222Z,"21km WSW of Anchor Point, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-09T00:35:19.871Z,60.4967,27.8458,83.6,1.9,ml,,,,0.57,ak,ak0191u5pfcv,2019-02-09T00:40:01.613Z,"32km E of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T17:53:57.551Z,59.6373,27.8469,68.7,1.5,ml,,,,0.27,ak,ak0191r4v0iu,2019-02-07T19:45:57.543Z,"23km SW of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-02-09T22:08:28.640Z,60.1874,27.9164,85.2,1.7,ml,,,,0.58,ak,ak0191uin6zr,2019-02-09T22:19:36.442Z,"47km NNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-08T18:05:46.384Z,62.3626,27.9711,15,1.5,ml,,,,0.87,ak,ak0191sspib2,2019-02-08T18:08:27.186Z,"99km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-05T13:50:33.110Z,61.4009,27.9806,78.6,1.2,ml,,,,0.64,ak,ak0191nrdx6t,2019-02-05T19:42:49.173Z,"88km NNW of Nikiski, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-02-04T14:42:36.186Z,61.5438,27.9976,0,1.5,ml,,,,0.93,ak,ak0191m4eakr,2019-02-04T14:47:10.568Z,"102km NNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-05T06:23:59.213Z,59.9789,28.0707,45.5,2,ml,,,,0.84,ak,ak0191nn25g8,2019-02-05T06:28:47.939Z,"23km NNW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-09T21:39:22.264Z,60.4812,28.0793,74,1.2,ml,,,,0.64,ak,ak0191ui8e45,2019-02-09T21:52:48.348Z,"35km WNW of Kalifornsky, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-07T10:04:24.764Z,60.1104,28.0885,50.4,2.1,ml,,,,1.08,ak,ak0191r0efjz,2019-02-07T10:17:19.994Z,"37km N of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-04T14:26:15.602Z,61.5414,28.1063,5.8,0.5,ml,,,,0.33,ak,ak0191m4ask9,2019-02-04T21:08:15.238Z,"100km NNW of Nikiski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-02-04T14:39:24.997Z,60.7928,28.1162,81.8,1.2,ml,,,,0.13,ak,ak0191m4dlls,2019-02-04T21:10:56.378Z,"34km WNW of Nikiski, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2019-02-07T17:15:04.827Z,60.6127,28.1692,73.9,2,ml,,,,0.93,ak,ak0191r4ms7g,2019-02-07T17:20:15.411Z,"30km WSW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-09T07:49:55.375Z,63.3003,28.1693,7.8,1,ml,,,,0.55,ak,ak0191u9yjch,2019-02-09T07:53:29.452Z,"139km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T18:36:20.417Z,60.7108,28.2059,72.6,1.1,ml,,,,0.12,ak,ak0191r5cr03,2019-02-07T18:47:27.556Z,"27km W of Nikiski, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-06T22:47:25.277Z,61.8656,28.2233,83.3,1.9,ml,,,,0.61,ak,ak0191pk9i6y,2019-02-06T22:59:41.684Z,"92km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-04T09:46:13.084Z,60.774,28.2576,79.2,1.1,ml,,,,0.21,ak,ak0191m1fxoi,2019-02-04T09:51:15.947Z,"26km WNW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-06T18:12:07.212Z,60.205,28.2686,42.7,1.8,ml,,,,0.73,ak,ak0191pho88z,2019-02-06T18:17:33.779Z,"29km SW of Cohoe, Alaska",earthquake,,1.8,,,automatic,ak,ak
2019-02-09T21:25:25.287Z,61.7489,28.3165,90.7,1.8,ml,,,,0.66,ak,ak0191ui5eb2,2019-02-09T21:30:30.973Z,"86km W of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-05T13:43:22.027Z,61.4857,28.3598,65.9,1.8,ml,,,,0.71,ak,ak0191nrce44,2019-02-05T13:54:49.526Z,"89km W of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-09T07:04:13.855Z,60.8534,28.369,71.4,2.3,ml,,,,0.66,ak,ak0191u9osur,2019-02-09T07:22:53.040Z,"26km NW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-08T05:13:28.123Z,65.5045,28.4419,23.6,1.7,ml,,,,0.73,ak,ak0191sl0jrg,2019-02-08T05:17:07.905Z,"44km NNE of Tanana, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-04T15:08:38.697Z,59.8846,28.4473,78.4,1.4,ml,,,,0.49,ak,ak0191m4sg2l,2019-02-04T15:11:56.727Z,"19km NE of Anchor Point, Alaska",earthquake,,2.3,,,automatic,ak,ak
2019-02-04T20:06:16.171Z,63.1406,28.4724,1.3,1.5,ml,,,,0.5,ak,ak0191m7r4y3,2019-02-04T20:12:06.928Z,"116km NW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-07T09:32:04.155Z,62.3704,28.4782,112.1,1.4,ml,,,,0.77,ak,ak0191qzyyky,2019-02-07T09:40:48.469Z,"73km W of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-05T18:56:05.194Z,61.111,28.4803,70.6,1.8,ml,,,,0.59,ak,ak0191nueb7q,2019-02-05T19:07:18.000Z,"48km NNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T23:10:23.719Z,63.1105,28.497,8.6,0.7,ml,,,,0.69,ak,ak0191pkmzgh,2019-02-06T23:24:48.199Z,"112km NW of Talkeetna, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2019-02-05T12:33:49.663Z,59.924,28.5503,56.3,1.5,ml,,,,0.55,ak,ak0191nqovhp,2019-02-05T12:38:17.477Z,"22km NNW of Fritz Creek, Alaska",earthquake,,2.5,,,automatic,ak,ak
2019-02-04T20:25:05.545Z,61.18,28.5564,62.9,1.5,ml,,,,0.66,ak,ak0191m7v6pi,2019-02-04T20:29:12.309Z,"55km N of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-09T05:38:40.709Z,60.8652,28.56,16.9,0.9,ml,,,,0.23,ak,ak0191u8pa4n,2019-02-09T05:47:34.105Z,"21km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-07T08:30:35.103Z,62.0297,28.5819,87.2,1.4,ml,,,,0.42,ak,ak0191qzd5rl,2019-02-07T08:42:22.049Z,"75km WSW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-08T02:47:46.643Z,63.1979,28.5905,0,1.7,ml,,,,0.81,ak,ak0191sjfkq6,2019-02-08T02:52:43.082Z,"117km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-07T14:22:00.294Z,63.4258,28.6187,12.6,0.9,ml,,,,1.21,ak,ak0191r2vz0d,2019-02-07T14:25:23.835Z,"121km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-04T18:44:48.536Z,62.2482,28.6378,72.9,1.2,ml,,,,0.68,ak,ak0191m6shf9,2019-02-04T18:48:07.880Z,"65km W of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-04T07:33:16.257Z,59.8033,28.6533,52.4,1.4,ml,,,,0.43,ak,ak0191m06afb,2019-02-04T07:47:11.744Z,"8km NNW of Fritz Creek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2019-02-07T05:24:43.881Z,62.9357,28.6909,109.6,1.4,ml,,,,0.44,ak,ak0191qxjld0,2019-02-07T05:29:02.218Z,"91km NW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-08T03:25:19.045Z,61.636,28.7012,101.7,1.2,ml,,,,0.74,ak,ak0191sjw8g0,2019-02-08T03:28:30.565Z,"67km W of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-04T22:28:54.430Z,61.6276,28.7052,10,0.6,ml,,,,0.4,ak,ak0191m92r9g,2019-02-05T01:36:57.208Z,"67km W of Willow, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-02-08T15:51:35.678Z,62.5187,28.723,0,1.5,ml,,,,0.76,ak,ak0191sr71lr,2019-02-08T16:01:23.195Z,"64km WNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
